Name,SRR1140763,SRR1140994,SRR1140995,SRR1142421,SRR1142422,SRR1142423
Smp_323700.1,18.894,36.154,159.767,154.853,83.767,97.675
Smp_323710.1,0.0,2.0,0.0,2.935,0.0,6.684
Smp_323730.1,4.0,0.0,3.0,38.0,5.0,0.0
Smp_323740.1,23.537,22.787,85.357,236.142,72.076,44.337
Smp_323770.1,5.0,3.0,4.0,79.0,6.0,2.0
Smp_323790.1,10.0,1.0,19.0,345.0,2.0,14.0
Smp_323800.1,2.474,1.361,18.687,13.523,22.405,6.819
Smp_323810.1,3.526,9.639,1.313,9.849,2.595,5.181
Smp_323820.1,0.0,0.0,0.0,3.627,0.0,0.0
Smp_323830.1,668.115,1436.61,4357.045,8432.341,4363.348,5119.146
Smp_323830.2,214.669,219.483,724.872,3951.584,863.902,1190.766
Smp_323870.1,1.0,0.0,0.0,2.011,0.0,0.0
Smp_323890.1,43.0,41.0,147.0,292.0,109.0,139.0
Smp_323900.1,1050.0,3695.0,13809.0,18196.0,12784.0,19639.0
Smp_323910.1,0.0,3.0,0.0,19.0,5.0,1.0
Smp_323920.1,30.0,43.0,170.0,486.195,96.215,183.936
Smp_323960.1,0.0,3.0,2.0,2.0,0.0,0.0
Smp_323980.1,0.0,0.0,3.0,1.0,5.0,2.0
Smp_324050.1,5.0,12.0,11.0,125.0,38.0,25.0
Smp_324060.1,23.576,19.783,129.873,145.133,51.764,80.368
Smp_324070.1,13.261,1.002,23.183,143.549,16.325,14.0
Smp_324080.1,8.583,0.0,31.692,103.044,40.254,44.506
Smp_324090.1,13.0,22.0,42.0,62.0,45.0,51.0
Smp_324100.1,1.0,6.0,2.0,20.0,2.0,0.0
Smp_324110.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324120.1,1.001,5.0,11.017,55.488,15.107,17.994
Smp_324130.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324140.1,13.0,2.0,48.0,65.0,25.0,22.0
Smp_324150.1,1.0,0.0,0.0,0.0,2.0,0.0
Smp_324160.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324180.1,1.0,5.0,0.0,9.0,2.0,9.0
Smp_324190.1,76.0,91.0,274.0,1214.0,174.0,215.0
Smp_324200.1,17.559,59.606,175.473,648.22,88.038,139.228
Smp_324210.1,1.0,1.0,8.0,78.0,7.0,1.0
Smp_324230.1,196.0,115.0,515.0,1694.0,264.0,670.0
Smp_324240.1,0.0,1.0,0.0,0.0,0.0,0.0
Smp_324250.1,3.995,2.0,11.0,1.68,0.0,0.0
Smp_324260.1,16.0,14.0,155.0,489.0,56.0,104.0
Smp_324270.1,19.0,18.0,50.0,674.0,82.0,79.0
Smp_324280.1,2542.222,6669.274,24335.489,9243.627,15559.212,12821.652
Smp_324290.1,0.0,0.0,0.0,2.011,0.0,0.0
Smp_324300.1,10.865,3.049,11.427,113.603,37.296,37.93
Smp_324310.1,17.747,22.175,110.517,136.677,37.834,126.052
Smp_324320.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324330.1,0.0,0.0,0.0,2.542,1.997,0.0
Smp_324340.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324350.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324360.1,2.0,1.0,0.0,1.001,0.0,0.0
Smp_324380.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_324400.1,33.944,74.01,318.676,126.2,300.135,220.241
Smp_324410.1,3.183,10.226,19.531,17.248,28.05,19.96
Smp_324420.1,5.0,1.0,16.0,26.0,13.0,16.0
Smp_324450.1,0.0,0.0,2.467,0.0,0.0,0.978
Smp_324630.1,110.0,185.0,714.0,996.0,496.0,669.0
Smp_324700.1,95.69,24.462,283.572,2508.506,704.47,337.351
Smp_324700.2,179.684,211.654,780.635,955.548,269.374,893.03
Smp_324710.1,188.0,224.0,658.0,2878.0,678.0,1046.0
Smp_325490.1,37.15,53.749,138.112,246.923,189.264,340.027
Smp_325540.1,0.0,0.0,0.0,2.0,0.0,4.0
Smp_325550.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_325560.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_325570.1,1.216,15.017,46.582,26.446,42.607,23.589
Smp_325580.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_325610.1,401.954,685.239,2611.911,3502.164,1863.209,1960.272
Smp_325620.1,0.0,0.0,0.0,1.002,2.015,1.124
Smp_325630.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_325640.1,62.0,148.0,428.0,994.0,291.0,540.0
Smp_325650.1,92.138,75.43,299.743,1169.076,349.922,386.852
Smp_325670.1,90.32,187.48,528.554,1041.625,496.553,812.392
Smp_325680.1,2.0,4.0,9.0,22.0,1.0,14.0
Smp_325690.1,0.0,0.0,3.0,0.0,0.0,0.0
Smp_325690.2,2.0,0.0,0.0,14.704,0.0,0.0
Smp_325700.1,0.0,0.0,0.0,9.296,3.0,0.0
Smp_325740.1,20.1,26.98,40.785,170.756,35.277,72.923
Smp_325760.1,50.0,57.0,353.0,471.0,200.975,336.0
Smp_325770.1,0.0,2.0,13.0,2.0,2.0,1.0
Smp_325790.1,10.567,50.881,131.7,211.294,55.872,287.379
Smp_325820.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_325900.1,1.0,2.0,3.0,12.0,4.0,0.0
Smp_325920.1,569.0,785.0,2776.0,6055.0,1998.0,2264.0
Smp_325960.1,3.0,3.0,12.139,12.961,7.653,9.553
Smp_325970.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_325980.1,1.0,2.0,2.0,0.0,0.0,2.001
Smp_325990.1,0.0,1.0,0.0,2.0,0.0,0.0
Smp_326000.1,0.0,0.0,0.0,3.0,0.0,0.0
Smp_326010.1,0.0,3.0,0.0,0.0,0.0,1.0
Smp_326040.1,453.0,746.0,2875.0,11511.0,1621.0,2299.0
Smp_326080.1,4.0,2.0,5.0,232.0,5.0,3.0
Smp_326090.1,7.0,8.0,10.0,97.0,2.0,30.0
Smp_326120.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326130.1,109.199,130.87,233.084,2147.581,291.189,216.842
Smp_326150.1,1.0,4.046,6.419,37.947,14.836,15.832
Smp_326160.1,42.221,44.789,178.321,229.818,187.104,190.955
Smp_326170.1,2.176,7.57,41.527,83.139,14.501,35.173
Smp_326180.1,59.419,143.77,554.119,672.388,411.544,539.231
Smp_326190.1,3.0,13.564,22.347,103.091,21.398,39.235
Smp_326220.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326230.1,45.088,91.945,471.814,579.808,387.061,506.554
Smp_326250.1,65.0,136.0,299.0,477.0,264.0,285.0
Smp_326270.1,0.0,1.0,5.0,13.0,0.0,0.0
Smp_326300.1,0.0,0.0,4.0,0.0,7.0,4.0
Smp_326360.1,0.0,0.0,0.0,4.004,0.0,0.0
Smp_326390.1,2.0,20.0,33.0,58.0,13.0,43.0
Smp_326400.1,95.0,76.0,393.0,962.0,284.0,347.0
Smp_326410.1,93.0,173.0,505.0,867.0,440.0,440.0
Smp_326430.1,148.0,157.166,735.0,1091.133,492.0,619.0
Smp_326440.1,636.935,1183.597,5340.245,5868.1,4053.453,5405.001
Smp_326450.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326460.1,89.306,214.406,1682.703,234.484,1239.962,914.735
Smp_326470.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326480.1,55.694,132.594,1118.297,124.516,420.038,335.265
Smp_326490.1,1.0,4.0,102.0,7.0,24.0,25.0
Smp_326500.1,58.0,83.0,195.0,954.0,146.0,219.0
Smp_326510.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326520.1,74.0,88.0,318.0,1661.0,307.0,402.0
Smp_326530.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326540.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326550.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_326560.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326570.1,0.0,3.027,0.0,35.29,3.987,4.123
Smp_326580.1,10.833,17.0,0.0,4.456,0.0,0.0
Smp_326580.2,3.971,0.0,36.0,56.756,42.219,54.0
Smp_326600.1,0.0,0.0,0.0,2.0,0.0,0.0
Smp_326610.1,0.0,0.0,0.0,1.503,3.0,8.0
Smp_326620.1,99.0,131.0,542.0,1577.0,504.0,623.0
Smp_326640.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326650.1,2.0,0.0,19.0,5.0,13.0,5.0
Smp_326660.1,1.0,8.0,14.0,5.0,20.0,18.0
Smp_326670.1,0.0,0.0,0.0,0.0,2.0,0.0
Smp_326690.1,0.0,0.0,3.002,11.073,1.0,2.004
Smp_326700.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326710.1,1.0,7.0,44.0,6.0,23.0,33.0
Smp_326720.1,2.0,2.0,10.0,2.0,5.0,6.0
Smp_326730.1,3.0,6.0,7.003,170.192,6.0,11.0
Smp_326740.1,6.888,2.162,31.306,315.641,20.389,76.849
Smp_326750.1,178.467,239.683,876.3,4181.435,581.183,922.869
Smp_326760.1,2.0,10.0,33.0,11.0,17.0,37.0
Smp_326770.1,5.0,3.934,18.957,20.388,11.0,24.0
Smp_326770.2,0.0,6.066,2.043,21.612,2.0,0.0
Smp_326790.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_326800.1,0.0,0.0,0.0,18.0,1.0,0.0
Smp_326810.1,0.0,0.0,2.0,23.0,0.0,0.0
Smp_326830.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327030.1,36.638,65.346,144.056,1361.292,200.412,226.642
Smp_327040.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327050.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327200.1,7.488,0.0,0.0,78.453,30.107,0.0
Smp_327210.1,151.384,180.3,616.819,881.634,652.146,723.495
Smp_327220.1,4.0,0.0,20.002,111.157,22.001,33.188
Smp_327230.1,1.006,1.016,3.116,38.428,0.0,1.035
Smp_327240.1,25.362,33.279,180.131,565.909,94.369,156.969
Smp_327260.1,58.0,66.001,253.0,1927.0,255.0,303.0
Smp_327270.1,17.996,17.979,102.962,190.373,99.066,139.563
Smp_327280.1,2.0,1.0,12.04,31.059,19.965,11.0
Smp_327290.1,2.0,6.0,7.0,48.0,1.0,4.0
Smp_327300.1,0.0,1.0,2.0,1.0,0.0,2.0
Smp_327340.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327360.1,8.0,11.0,113.0,76.0,38.0,31.0
Smp_327370.1,12.994,18.724,3.992,2.0,5.887,1.0
Smp_327395.1,0.0,5.001,6.999,2.0,0.0,0.0
Smp_327400.1,42.82,76.512,150.926,554.18,240.548,220.085
Smp_327410.1,0.0,3.731,0.0,326.174,2.324,4.741
Smp_327410.2,8.41,0.0,2.41,114.802,0.0,0.0
Smp_327420.1,734.682,975.555,3725.373,8592.198,2661.883,4015.581
Smp_327430.1,3.0,13.0,25.0,51.0,23.0,19.0
Smp_327450.1,0.0,0.0,0.0,1.846,0.0,0.0
Smp_327460.1,0.0,5.017,0.0,0.0,6.962,0.0
Smp_327470.1,0.0,0.0,5.814,10.298,8.424,0.0
Smp_327480.1,2167.0,2317.0,7019.0,27330.0,6760.0,9876.0
Smp_327490.1,8.998,3.0,0.0,0.0,7.086,0.0
Smp_327490.2,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327500.1,68.614,189.511,564.987,1075.075,632.511,625.096
Smp_327510.1,3.997,1.001,4.283,28.473,3.318,5.693
Smp_327520.1,5.948,9.178,49.623,24.788,28.629,28.367
Smp_327530.1,0.0,11.939,8.888,47.605,33.367,33.521
Smp_327540.1,4.006,4.348,4.0,0.0,0.0,0.0
Smp_327550.1,0.0,0.0,0.0,3.025,0.0,0.0
Smp_327560.1,130.019,112.547,529.931,2311.159,492.236,622.412
Smp_327570.1,10.0,21.0,123.0,168.0,84.0,117.0
Smp_327580.1,9.003,1.999,18.717,102.519,18.711,18.905
Smp_327590.1,11.0,6.003,25.009,261.745,19.005,34.992
Smp_327600.1,0.0,0.0,0.0,0.0,1.0,1.0
Smp_327610.1,5.0,2.997,8.991,125.294,12.967,14.408
Smp_327630.1,0.0,0.0,5.0,76.543,2.0,6.135
Smp_327640.1,44.454,39.442,71.55,482.074,126.393,178.836
Smp_327680.1,11.0,24.0,43.0,214.0,15.0,68.0
Smp_327700.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327710.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327720.1,0.0,5.8,7.244,38.361,3.111,7.45
Smp_327730.1,103.0,139.0,455.0,3030.0,395.0,479.0
Smp_327770.1,1.0,0.0,2.0,9.0,2.0,0.0
Smp_327780.1,1.0,0.0,3.0,4.0,2.0,1.0
Smp_327790.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327800.1,2.14,2.0,18.27,35.234,6.308,12.0
Smp_327810.1,3.0,5.0,24.0,42.0,7.0,17.0
Smp_327820.1,0.0,0.0,17.548,32.508,1.439,0.0
Smp_327860.1,0.0,0.0,3.212,17.228,0.0,2.0
Smp_327870.1,0.0,2.0,0.0,5.0,2.0,2.0
Smp_327890.1,2.0,2.0,3.0,34.0,4.0,7.0
Smp_327910.1,0.0,0.5,1.0,0.0,0.0,0.0
Smp_327910.2,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327910.3,0.0,0.5,1.0,0.0,0.0,0.0
Smp_327910.4,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327920.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_327930.1,6.694,11.0,41.526,102.807,46.907,58.0
Smp_327950.1,3.0,0.0,9.0,123.0,4.0,7.0
Smp_327960.1,6.349,8.085,16.266,385.045,22.1,26.12
Smp_327970.1,11.0,28.0,77.0,118.0,68.0,99.0
Smp_327980.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328000.1,478.0,484.0,1468.0,6091.0,1535.0,1922.0
Smp_328010.1,6.0,9.0,67.0,106.0,31.0,34.0
Smp_328060.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328070.1,2.68,3.985,4.137,71.207,14.224,15.568
Smp_328080.1,30.0,60.0,258.0,338.0,184.0,173.0
Smp_328090.1,3.972,2.223,10.932,99.066,4.884,8.634
Smp_328110.1,378.0,559.0,2028.0,12434.0,1373.0,1551.0
Smp_328120.1,7.748,8.57,16.889,92.1,4.319,21.092
Smp_328130.1,0.0,0.0,0.0,0.0,0.0,2.0
Smp_328140.1,2.698,2.046,24.33,26.047,7.019,17.398
Smp_328150.1,35.302,73.954,367.67,279.953,245.981,323.602
Smp_328180.1,64.0,74.0,338.0,485.0,212.0,298.0
Smp_328190.1,0.0,0.0,0.0,3.0,1.0,0.0
Smp_328200.1,33.0,60.0,190.0,337.0,186.0,182.0
Smp_328220.1,1.0,0.0,4.0,2.0,1.0,5.0
Smp_328230.1,319.0,483.0,1471.0,4023.0,1304.0,1567.0
Smp_328240.1,1.96,3.859,7.503,161.061,6.53,26.152
Smp_328260.1,49.268,58.287,178.336,484.24,302.74,375.304
Smp_328300.1,0.0,0.0,0.0,2.974,0.0,1.0
Smp_328320.1,0.0,0.0,1.0,23.0,1.0,1.0
Smp_328330.1,625.745,1209.788,2160.967,4386.28,3384.12,3319.607
Smp_328330.2,317.131,517.278,1477.466,2948.862,2070.798,1566.591
Smp_328350.1,12.0,32.0,178.0,158.0,99.0,202.0
Smp_328360.1,6.0,34.0,25.0,261.0,32.0,39.0
Smp_328380.1,0.0,1.0,0.0,0.0,2.0,0.0
Smp_328390.1,0.0,0.0,0.0,5.773,4.442,9.432
Smp_328400.1,0.0,0.0,0.0,0.0,0.0,3.0
Smp_328410.1,81.885,128.541,345.536,1116.572,410.846,389.739
Smp_328430.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_328440.1,0.0,0.0,9.0,0.0,0.0,1.648
Smp_328450.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328460.1,0.0,0.0,0.0,0.0,0.0,4.352
Smp_328470.1,0.0,0.0,3.0,1.662,3.0,0.0
Smp_328480.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328490.1,0.0,0.0,2.0,0.0,0.0,0.0
Smp_328500.1,2.0,2.0,6.0,117.0,14.0,5.0
Smp_328510.1,0.0,0.0,0.0,0.0,1.0,0.0
Smp_328520.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328520.2,1.0,0.0,0.0,0.0,0.0,0.0
Smp_328530.1,5.0,19.0,45.0,264.0,24.0,34.0
Smp_328540.1,9.0,12.0,18.0,108.0,12.0,20.0
Smp_328550.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328570.1,1.805,0.0,2.042,4.721,2.425,0.0
Smp_328580.1,253.428,1466.042,4898.141,642.982,3602.67,2771.159
Smp_328590.1,2040.572,11351.958,51759.859,17951.018,28493.33,36827.841
Smp_328600.1,76.108,42.243,132.678,610.447,301.257,362.149
Smp_328600.2,0.0,7.311,52.028,140.651,0.0,25.468
Smp_328600.3,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328600.4,20.55,12.199,66.062,606.201,32.461,0.0
Smp_328620.1,2.0,1.0,17.505,6.397,0.0,4.0
Smp_328620.2,0.0,0.0,2.495,21.603,17.0,0.0
Smp_328630.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328640.1,28.468,27.404,122.16,322.372,96.625,147.34
Smp_328650.1,5.054,11.467,45.302,177.821,31.837,41.068
Smp_328650.2,21.946,13.533,97.698,308.179,52.163,44.932
Smp_328670.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328680.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_328690.1,29.0,60.0,178.0,217.0,166.0,186.0
Smp_328700.1,4.0,1.0,1.0,1.0,2.0,3.0
Smp_328710.1,0.0,0.0,0.0,5.512,0.0,0.0
Smp_328710.2,0.0,5.557,0.0,40.598,7.914,23.605
Smp_328710.3,8.018,0.0,7.852,96.851,8.044,0.0
Smp_328730.1,1.0,1.0,6.0,12.0,6.0,11.0
Smp_328750.1,13.741,7.0,16.667,53.55,34.987,31.129
Smp_328770.1,0.0,0.0,2.684,0.0,0.0,0.0
Smp_328910.1,4.0,10.0,11.0,48.0,24.0,11.0
Smp_328930.1,0.0,0.0,2.388,0.0,0.0,0.0
Smp_328940.1,0.0,0.0,0.0,1.098,0.0,0.0
Smp_328950.1,1.0,0.0,0.0,4.011,0.0,10.167
Smp_328980.1,22.0,8.0,56.0,2998.0,38.0,43.0
Smp_328990.1,0.0,1.0,0.0,4.0,0.0,0.0
Smp_329010.1,1.0,4.0,8.0,25.0,0.0,7.0
Smp_329030.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329040.1,0.949,1.004,2.035,43.565,0.0,9.978
Smp_329050.1,0.827,0.0,0.0,0.0,0.0,3.356
Smp_329050.2,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329060.1,0.0,0.0,1.0,0.0,6.0,0.0
Smp_329080.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329090.1,49.813,45.944,128.34,617.977,167.831,166.938
Smp_329100.1,2.0,2.0,7.0,38.0,3.0,0.0
Smp_329110.1,0.0,0.0,1.0,0.0,1.058,2.006
Smp_329110.2,0.0,0.0,0.0,14.376,0.0,0.0
Smp_329130.1,0.0,0.0,0.0,12.513,0.0,0.0
Smp_329140.1,49.591,178.74,557.789,163.656,466.296,344.962
Smp_329150.1,4.0,4.0,7.0,20.0,17.0,7.0
Smp_329170.1,1.0,1.0,9.0,9.0,3.0,9.0
Smp_329190.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329200.1,0.0,0.0,3.503,28.639,0.0,14.962
Smp_329210.1,67.0,69.0,412.0,1488.0,234.0,235.0
Smp_329220.1,0.0,0.0,2.0,48.203,5.284,10.0
Smp_329230.1,0.0,0.0,0.0,2.0,0.0,0.0
Smp_329250.1,1.874,3.676,2.041,157.93,4.731,14.24
Smp_329260.1,1.86,1.201,0.0,5.561,18.071,0.0
Smp_329270.1,19.134,36.564,112.427,229.231,100.285,114.642
Smp_329280.1,17.515,31.124,82.556,189.855,128.62,69.563
Smp_329300.1,1.0,0.0,1.0,2.0,0.0,1.0
Smp_329330.1,16.035,49.863,109.617,104.73,82.596,69.034
Smp_329330.2,0.0,0.0,0.0,4.638,0.0,0.0
Smp_329340.1,31.0,28.475,139.0,428.528,86.434,93.76
Smp_329370.1,3.0,3.0,13.0,21.0,7.0,4.0
Smp_329410.1,0.0,0.0,0.0,14.6,0.0,0.0
Smp_329420.1,2.0,3.0,15.0,20.0,15.0,11.0
Smp_329430.1,4.0,16.0,72.0,142.0,27.0,40.0
Smp_329440.1,0.0,0.0,0.0,4.0,0.0,0.0
Smp_329490.1,3.003,19.559,18.206,227.681,19.16,35.923
Smp_329500.1,0.0,0.0,2.0,29.0,1.0,0.0
Smp_329510.1,27.802,29.89,146.915,372.644,117.265,117.133
Smp_329520.1,48.954,70.867,244.624,1615.158,246.96,310.837
Smp_329530.1,0.0,3.0,2.0,67.0,13.0,6.0
Smp_329550.1,0.0,0.0,2.021,8.814,3.109,0.0
Smp_329550.2,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329560.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329570.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329570.2,3.37,1.297,12.151,65.131,9.901,13.179
Smp_329570.3,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329580.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_329590.1,0.0,0.0,72.002,96.779,0.0,0.0
Smp_329600.1,41.0,43.0,229.0,440.0,196.0,296.0
Smp_329610.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329620.1,245.0,475.0,1291.0,2659.0,1231.0,1453.0
Smp_329650.1,140.227,94.804,464.453,2539.31,224.493,614.165
Smp_329670.1,1.0,2.0,28.0,30.0,15.0,15.0
Smp_329680.1,89.0,204.0,644.0,2376.0,438.0,429.0
Smp_329690.1,5.0,3.0,13.0,31.0,12.0,20.0
Smp_329700.1,0.0,0.0,10.0,2.0,13.0,17.0
Smp_329710.1,1.0,0.0,2.0,1.0,0.0,3.0
Smp_329720.1,0.0,0.987,7.509,16.1,4.001,4.0
Smp_329730.1,1.0,0.0,2.584,4.315,1.11,6.079
Smp_329750.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329760.1,46.0,49.0,264.0,691.0,173.0,236.0
Smp_329770.1,20.247,8.269,25.304,287.632,23.159,49.488
Smp_329780.1,3.144,0.0,1.632,0.0,0.0,0.0
Smp_329920.1,0.0,0.0,2.0,0.0,0.0,0.0
Smp_329940.1,0.0,0.0,2.0,7.0,2.0,6.0
Smp_329950.1,39.084,43.024,148.834,836.445,130.576,194.433
Smp_329960.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_329970.1,0.0,0.0,1.0,5.992,3.0,0.0
Smp_330000.1,47.639,87.675,233.305,743.494,192.149,262.365
Smp_330010.1,14.244,1.898,29.71,144.417,10.748,54.008
Smp_330020.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330050.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330060.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330070.1,0.0,0.0,0.0,6.0,0.0,0.0
Smp_330080.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330090.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_330100.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330100.2,0.0,0.0,0.0,0.0,2.0,0.0
Smp_330110.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330120.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330130.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330150.1,10.0,11.0,43.221,29.119,15.186,25.0
Smp_330160.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330160.2,0.0,0.0,0.0,6.0,0.0,0.0
Smp_330170.1,0.0,0.0,11.0,13.0,6.0,28.0
Smp_330180.1,37.0,111.0,553.0,3018.0,465.0,399.0
Smp_330190.1,240.171,206.024,1051.02,3078.128,757.639,1149.495
Smp_330200.1,3.0,1.0,16.0,50.0,1.0,19.0
Smp_330210.1,0.0,0.0,0.0,4.997,0.0,9.0
Smp_330220.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330230.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330240.1,21.0,53.0,199.0,804.0,178.0,164.0
Smp_330250.1,208.829,291.976,1043.98,2520.872,630.361,949.505
Smp_330260.1,10.992,2.0,21.448,169.422,30.123,29.972
Smp_330270.1,18.802,0.0,196.729,24.706,0.0,43.854
Smp_330280.1,20.602,82.195,105.171,75.916,170.772,97.779
Smp_330290.1,81.928,317.059,714.869,295.987,735.591,603.717
Smp_330300.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330310.1,8.657,6.606,52.558,0.0,25.741,14.973
Smp_330320.1,2.0,6.0,10.0,23.0,6.0,1.0
Smp_330330.1,536.0,753.0,2601.0,5804.0,1609.0,2146.0
Smp_330350.1,28.0,94.0,237.0,139.0,209.0,216.0
Smp_330380.1,186.906,249.152,1059.748,795.135,719.017,873.586
Smp_330390.1,0.0,0.0,0.0,0.0,0.0,5.0
Smp_330430.1,60.785,100.044,409.361,1327.943,318.429,515.412
Smp_330440.1,52.532,127.733,596.681,2552.442,331.898,364.225
Smp_330450.1,70.424,148.313,694.35,644.581,432.412,528.322
Smp_330470.1,0.0,0.0,5.0,12.0,5.0,2.0
Smp_330490.1,344.0,977.0,2172.0,2894.0,2665.0,3054.0
Smp_330500.1,18.0,0.0,79.0,579.0,65.0,37.074
Smp_330500.2,0.0,19.0,0.0,0.0,0.0,33.926
Smp_330510.1,0.0,1.0,29.9,11.0,5.999,30.807
Smp_330520.1,1.0,0.0,12.1,8.0,6.001,26.193
Smp_330530.1,2.09,0.0,16.193,22.291,5.01,7.039
Smp_330540.1,4.162,5.004,8.273,11.264,9.129,14.202
Smp_330550.1,25.129,61.29,144.487,734.76,116.48,185.1
Smp_330570.1,4.796,12.305,9.158,116.175,9.372,10.348
Smp_330590.1,3.061,8.052,0.0,62.122,1.017,2.997
Smp_330600.1,1.0,0.0,0.0,0.0,0.0,5.0
Smp_330620.1,118.0,148.0,503.0,2937.0,405.0,517.0
Smp_330630.1,2.484,8.992,6.367,171.96,12.878,35.073
Smp_330630.2,16.516,43.008,156.633,140.04,153.122,204.927
Smp_330640.1,2.0,5.0,4.0,45.0,2.0,5.0
Smp_330650.1,69.0,95.0,341.0,464.0,255.0,306.0
Smp_330670.1,0.0,0.0,2.0,8.0,1.0,0.0
Smp_330680.1,1.012,12.528,23.105,159.39,16.136,38.499
Smp_330700.1,71.36,122.218,657.223,306.922,502.051,602.961
Smp_330710.1,1.438,5.321,4.718,70.156,10.315,7.321
Smp_330720.1,0.0,9.26,27.409,126.121,32.161,51.251
Smp_330730.1,2.447,8.872,39.298,18.857,50.204,33.206
Smp_330740.1,14.515,9.628,11.482,277.739,39.043,22.13
Smp_330750.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330760.1,11.0,19.0,92.0,110.0,52.0,70.0
Smp_330770.1,0.0,0.0,0.0,1.0,0.0,0.0
Smp_330780.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330790.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_330810.1,0.0,1.0,0.0,11.096,6.909,6.147
Smp_330830.1,10.0,17.0,80.0,216.0,29.0,60.0
Smp_330840.1,0.0,0.0,0.0,2.0,0.0,0.0
Smp_330850.1,0.0,0.0,1.0,0.0,0.0,0.0
Smp_330860.1,0.0,0.0,0.0,5.0,3.0,0.0
